"TIME","GEO","NA_ITEM","AGGREG","Value","Flag and Footnotes"
"2007","Denmark","Nominal expenditure in national currency","Bread and cereals","12,449",""
"2007","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2007","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","64.3",""
"2007","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","5.0",""
"2007","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Food","4.5",""
"2007","Denmark","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.7",""
"2007","Denmark","Nominal expenditure (in euro)","Gross Domestic Product","233,383",""
"2007","Denmark","Nominal expenditure (in euro)","Actual individual consumption","150,106",""
"2007","Denmark","Nominal expenditure (in euro)","Food and non-alcoholic beverages","11,721",""
"2007","Denmark","Nominal expenditure (in euro)","Food","10,449",""
"2007","Denmark","Nominal expenditure (in euro)","Bread and cereals","1,671",""
"2007","Denmark","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","42,744",""
"2007","Denmark","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","27,492",""
"2007","Denmark","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,147",""
"2007","Denmark","Nominal expenditure per inhabitant (in euro)","Food","1,914",""
"2007","Denmark","Nominal expenditure per inhabitant (in euro)","Bread and cereals","306",""
"2007","Denmark","Real expenditure (in PPS_EU28)","Gross Domestic Product","175,425",""
"2007","Denmark","Real expenditure (in PPS_EU28)","Actual individual consumption","111,014",""
"2007","Denmark","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","8,047",""
"2007","Denmark","Real expenditure (in PPS_EU28)","Food","7,287",""
"2007","Denmark","Real expenditure (in PPS_EU28)","Bread and cereals","1,036",""
"2007","Denmark","Real expenditure (in PPS_EU27)","Gross Domestic Product","175,761",""
"2007","Denmark","Real expenditure (in PPS_EU27)","Actual individual consumption","111,204",""
"2007","Denmark","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","8,054",""
"2007","Denmark","Real expenditure (in PPS_EU27)","Food","7,294",""
"2007","Denmark","Real expenditure (in PPS_EU27)","Bread and cereals","1,037",""
"2007","Denmark","Real expenditure (in PPS_EU15)","Gross Domestic Product","185,014",""
"2007","Denmark","Real expenditure (in PPS_EU15)","Actual individual consumption","117,688",""
"2007","Denmark","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","8,499",""
"2007","Denmark","Real expenditure (in PPS_EU15)","Food","7,724",""
"2007","Denmark","Real expenditure (in PPS_EU15)","Bread and cereals","1,100",""
"2007","Denmark","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","32,100",""
"2007","Denmark","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","20,300",""
"2007","Denmark","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,500",""
"2007","Denmark","Real expenditure per capita (in PPS_EU28)","Food","1,300",""
"2007","Denmark","Real expenditure per capita (in PPS_EU28)","Bread and cereals","200",""
"2007","Denmark","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","32,200",""
"2007","Denmark","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","20,400",""
"2007","Denmark","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,500",""
"2007","Denmark","Real expenditure per capita (in PPS_EU27)","Food","1,300",""
"2007","Denmark","Real expenditure per capita (in PPS_EU27)","Bread and cereals","200",""
"2007","Denmark","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","33,900",""
"2007","Denmark","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","21,600",""
"2007","Denmark","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","1,600",""
"2007","Denmark","Real expenditure per capita (in PPS_EU15)","Food","1,400",""
"2007","Denmark","Real expenditure per capita (in PPS_EU15)","Bread and cereals","200",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","123",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","114",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","85",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","85",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","69",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","123",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","113",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","85",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","85",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","69",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","110",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","102",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","81",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","81",""
"2007","Denmark","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","65",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01679",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Actual individual consumption","0.999877",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.06088",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Food","1.06350",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Bread and cereals","1.08238",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Gross Domestic Product","1.01485",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Actual individual consumption","0.998167",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.05991",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Food","1.06238",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU27=1)","Bread and cereals","1.08102",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Gross Domestic Product","0.964091",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Actual individual consumption","0.943176",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.00443",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Food","1.00324",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU15=1)","Bread and cereals","1.01887",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Gross Domestic Product","101.7",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Actual individual consumption","100.0",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food and non-alcoholic beverages","106.1",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food","106.4",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Bread and cereals","108.2",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Gross Domestic Product","101.5",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Actual individual consumption","99.8",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Food and non-alcoholic beverages","106.0",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Food","106.2",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Bread and cereals","108.1",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Gross Domestic Product","96.4",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Actual individual consumption","94.3",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Food and non-alcoholic beverages","100.4",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Food","100.3",""
"2007","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Bread and cereals","101.9",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Gross Domestic Product","2,513,230",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Actual individual consumption","1,661,854",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Food and non-alcoholic beverages","140,722",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Food","123,748",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Bread and cereals","26,733",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","66.1",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","5.6",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Food","4.9",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.1",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Gross Domestic Product","2,513,230",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Actual individual consumption","1,661,854",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Food and non-alcoholic beverages","140,722",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Food","123,748",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Bread and cereals","26,733",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","31,031",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","20,519",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","1,737",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Food","1,528",""
"2007","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Bread and cereals","330",""
"2007","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU28)","Gross Domestic Product","2,471,729",""
